Incidenct Code;Customer Company Group;Customer Company;Creation Date-Time;Resolution Date-Time;Incident Status;Incident Description;Support Group;Tower Group;Domain Group;Priority;Resolution Description;Assigned Organization;Inc. Category;Last Modified Date;Inc. Type;Inc. Element;Aging (Days);Localización Cliente;Departamento Cliente
INC000000991838;IBERIA;IBERIA;13/02/2018 23:07;;Assigned;INCIDENCIA SALESFORCE CON FF 65987;Soporte Externo MDM;Application Tower;BI;Baja;;Mantenimiento BI;INCIDENT;15/02/2018;SOFTWARE FAILURE;;16;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MANAGER CLIENTES ALTO VAL (ALCO00)
INC000000991837;IBERIA;IBERIA;13/02/2018 23:05;;Assigned;INCIDENCIA SALESFORCE CON FF 23285851 / CASO SF 20180212-00059245;Soporte Externo MDM;Application Tower;BI;Baja;;Mantenimiento BI;INCIDENT;27/02/2018;SOFTWARE FAILURE;;16;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MANAGER CLIENTES ALTO VAL (ALCO00)
INC000000991836;IBERIA;IBERIA;13/02/2018 23:10;;Assigned;SALESFORCE error en el volcado del datos del cliente FF 50604271;Soporte Externo MDM;Application Tower;BI;Baja;;Mantenimiento BI;INCIDENT;16/02/2018;SOFTWARE FAILURE;;16;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MANAGER CLIENTES ALTO VAL (ALCO00)
INC000000991816;IBERIA;IBERIA;13/02/2018 20:06;;Pending;PMI-----RV: INFORME POSIBLES ERRORES DE TRANSFERENCIA DE DATOS DE WEVIL A GEA REALIZADO PMI;AIRPORT1;Application Tower;Aeropuertos;Media;;Mantenimiento Aeropuertos;INCIDENT;28/02/2018;SOFTWARE FAILURE;;16;PMI AEROPUERTO;SEN MNG AEROPUERTOS BALEA (AHAK00)
INC000000991776;IBERIA;IBERIA;13/02/2018 17:01;;Assigned;[PORTAL EMPLEADO] En mis colaboradores me aparece un equipo que ya no tengo;JAVA Apps Support;Application Tower;RRHH;Baja;User didn't respond after 3 reminders..;Mantenimiento Corporativa y RRHH;INCIDENT;25/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;16;NEO-MARTINEZ VILLERGAS 49;MNG. RELACIONES LABOR. TI (3HLT00)
INC000000991772;IBERIA;IBERIA;13/02/2018 16:46;;Pending;REC014: Error OBIAN/PIRS: Pires no aparecen al incluir datos pax/bags;Aplicaciones BI;Application Tower;BI;Baja;Solution not identified by Support Team;Mantenimiento BI;INCIDENT;28/02/2018;SOFTWARE FAILURE;;16;NEO-MARTINEZ VILLERGAS 49;MNG. GEST. INCIDENCIAS Y (APSI00)
INC000000991761;IBERIA;IBERIA;13/02/2018 17:24;;Assigned;LINUX_sun - In the last 3600 seconds there are more than 2500 traces in (domain: , service: , operat;SERVICIOS_CKI_GAR;Delivery;Delivery;Baja;2/14/18 3:22:41 PM, NIIT.APRUSTY, Hi Team, Please pass to Servico_Cki_Gar as from ourside it is ok. 2/14/18 9:49:17 AM, NIIT.APRUSTY, The Services PRM,PACC is ok. Please find the screenshot shots. 2/14/18 9:44:04 AM, NIIT.APRUSTY, Hi, services is not mention in this incident. Although we monitoring from log for some time and close the ticket. 2/14/18 12:42:24 AM, NIIT.HPANDEY, HI SSI, service which is being impacted is not mentioned. Please mention which service is affected and if the issue persists, please assign it to us. Oncall number :+919650555146;MANTENIMIENTO IB.COM;INCIDENT;14/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;16;MANDOS;
INC000000991749;IBERIA;IBERIA;13/02/2018 23:14;;Assigned;Salesforce - error en el volcado del datos del cliente FF 18964692;Soporte Externo MDM;Application Tower;BI;Baja;;Mantenimiento BI;INCIDENT;16/02/2018;SOFTWARE FAILURE;;16;SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL);MANAGER CLIENTES ALTO VAL (ALCO00)
INC000000991710;IBERIA;IBERIA;13/02/2018 17:10;;Pending;Error en el proceso de compra: Error de conexión con la pasarela de pago.;AM_MTO_IBCOM;Application Tower;Ib.com;Media;2/23/2018 4:51:17 PM, NIIT.averma, We are closing the incident as per the response from business: Hola, Por favor, cerrar la incidencia como error desconocido Gracias [2018/02/23] LEDA.lnavio: reasignamos incidencia para su cierre como error puntual desconocido (unknown error) 2/14/2018 9:17:19 PM, NIIT.averma, Hi Digital Support Team, This issue seems to be an intermittent one and as you have mentioned that sometimes this occurs than it might be possible that there is a delay is response or the resource might be occupied. Seeing the message it does not seems an issue. Also it cannot be reproduced if it is not happening every time. Please suggest if we are good to close this. email sent to digital support team.;MANTENIMIENTO IB.COM;INCIDENT;27/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;16;SIN IDENTIFICAR;
INC000000991705;IBERIA;IBERIA;13/02/2018 16:24;;In Progress;[COM042] ERROR AL EMITIR TKT-78282245-5187;NDC - RESIBER ELS - GARANTIA;Delivery;Delivery;Baja;;Mantenimiento Pasaje;INCIDENT;16/02/2018;SOFTWARE FAILURE;;16;SIN IDENTIFICAR;
INC000000991701;OTHERS;BRITISH AIRWAYS;13/02/2018 16:03;;Pending;Incident record created from S141604: OOS: KRKAG1 - Infoges Iberia;NIIT_MTO_GESING;Application Tower;REVENUE MANAGEMENT;Baja;;Mantenimiento Pasaje;INCIDENT;28/02/2018;SOFTWARE FAILURE;;16;SIN IDENTIFICAR;
INC000000991697;IBERIA;IBERIA;13/02/2018 15:49;;In Progress;Revisar conectividad;Mobiles;Network Tower;Network Tower;Media;Pte. reconfigurar.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;26/02/2018;DEFAULT;DEFAULT;16;TERMINAL T4;MNG. CONTROL Y OPT OPERAC (AHMH00)
INC000000991646;IBERIA;IBERIA;13/02/2018 15:27;;Pending;Solicitud abrir Incidencia - ERROR MSGS REPETIDOS - P18296 -;IAG EUC Remote Support;EUC;EUC;Media;actualmente el usuario tenía mensajes encolados, adjunto imagen 1.jpg Se procesan los mensajes y se adjuntan en la incidencia en el archivo 1.pdf a pesar de no ser una incidencia de asseco, procedemos a cerrarla;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;16;SIN IDENTIFICAR;
INC000000991632;IBERIA;IBERIA;13/02/2018 15:25;;Pending;P09: Problemas Billetes free;JAVA Apps Support;Application Tower;RRHH;Baja;;Mantenimiento Corporativa y RRHH;INCIDENT;28/02/2018;SOFTWARE FAILURE;;16;TERMINAL T4;ASIST.AVION_CYD_S.AUX. (AHMDR03X)
INC000000991559;IBERIA;IBERIA;13/02/2018 12:31;;Assigned;Issues abiertos entre DNBs - Wirecards;RESIBERnet GARANTIA;Delivery;Delivery;Baja;;Mantenimiento Pasaje;INCIDENT;13/02/2018;SOFTWARE FAILURE;;16;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG DESARROLLO COMERCIAL (ASBPC0)
INC000000991528;IBERIA;IBERIA;13/02/2018 13:35;;Pending;Pantalla iPad rota;Mobiles;Network Tower;Network Tower;Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;22/02/2018;HARDWARE FAILURE;;16;SIN IDENTIFICAR (VUELO);GESTOR DE FLOTA LARGO RA (ABLY00)
INC000000991526;IBERIA;IBERIA;13/02/2018 13:27;;Pending;Dispositivo averiado. datos;Mobiles;Network Tower;Network Tower;Media;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;27/02/2018;TELEPHONY FAILURE;DEVICE;16;SIN IDENTIFICAR (VUELO);FLOTA A340 (AVVIL0A0)
INC000000991488;IBERIA;IBERIA;13/02/2018 10:55;;In Progress;[GLE001] CFS - TESORERIA Y PAGOS module: PAYMENT ADVICE;FINANCE-SUPPORT-ELS;Delivery;Delivery;Media;;Mantenimiento Financiero;INCIDENT;19/02/2018;SOFTWARE FAILURE;;16;DESCONOCIDO;ADMINISTRACIÓN INTERNACIO (3KEFAI)
INC000000991464;IBERIA;IBERIA;13/02/2018 09:51;;In Progress;iPurser Levele 1.1.5: Incidencia Informes Sobrecargo/Mecanizado con flota 320;MOVILIDAD;Application Tower;Movilidad;Baja;;Mantenimiento Movilidad;INCIDENT;26/02/2018;DATA ISSUE;;16;NEO-MARTINEZ VILLERGAS 49;D. TCP (AB0000)
INC000000991462;IAG CARGO;IBERIA;13/02/2018 09:41;;Pending;2YK CargoIQ - Support Ticket - Wrong RM presentation [CIQSUP-546] [CIQSUP-547];CARGO-PORTAL;Application Tower;CARGO;Baja;;Mantenimiento Cargo;INCIDENT;26/02/2018;COMMUNICATIONS FAILURE;;16;SIN IDENTIFICAR;
INC000000991436;IBERIA;IBERIA;13/02/2018 11:29;;Assigned;Error reembolso aut CASH&AVIOS 18054679 // FF 73074007;USCIBMAM;Application Tower;Cobol Domain;Baja;;Mantenimiento COBOL;INCIDENT;28/02/2018;SOFTWARE FAILURE;;16;SIN IDENTIFICAR;
INC000000991433;IBERIA;IBERIA;13/02/2018 12:30;;Assigned;INCIDENCIA IMPORTE en fichero de YQ definitivo de AA;USCIBMAM;Application Tower;Cobol Domain;Baja;;Mantenimiento COBOL;INCIDENT;14/02/2018;SOFTWARE FAILURE;;16;EDIF.110 - ALMACENES GENERALES;GEREN. ADMON VTS E INGRES (3KEM00)
INC000000991386;IAG CARGO;IBERIA;13/02/2018 09:51;;Assigned;Ha emitido listín por 14 bultos (ver adjunto) y en FÉNIX se ha grabado por el total de 16 bulto;CARGO-FENIX;Application Tower;CARGO;Media;Issue: “listín” was issued for 14 pcs 63 kgs and the information in FÉNIX where there are 16 pcs in the “listín” Impact: Reflect wrong data in application Analysis: This seems to be problem with the CIOS Steps Taken to Resolve raise a problem ticket to find the root cause Problem Ticket Required: Yes, raise a problem ticket PBI000000052451 for further investigation Can this incident be prevented: Yes, raise a problem ticket PBI000000052451 for further investigation;Mantenimiento Cargo;INCIDENT;28/02/2018;SOFTWARE FAILURE;;16;SIN IDENTIFICAR (MADRID BARAJAS);MNG. SOPORTE TECNICO (CAR (AGDS00)
INC000000991327;IBERIA;IBERIA;13/02/2018 07:01;;Pending;Batería no carga, ni mantiene la energia.;IAG SITA Support;EUC;EUC;Media;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;DEFAULT;DEFAULT;16;PMI AEROPUERTO;TMA MECANICA PMI (AMNLR0YB)
INC000000991323;IBERIA;IBERIA;13/02/2018 06:50;;Pending;proviene de la INC000000978861;AIRPORT2;Application Tower;Aeropuertos;Media;;Mantenimiento Aeropuertos;INCIDENT;14/02/2018;SOFTWARE FAILURE;;16;EDIF.101 - HANGAR 3;OFICINA ADMINISTRATIVA LR (AMNLL0A0)
INC000000991303;IBERIA;IBERIA;13/02/2018 02:49;;Assigned;LINUX_sun - In the last 3600 seconds there are more than 2500 traces in (domain: sse-avm, service: g;SERVICIOS_CKI_GAR;Delivery;Delivery;Baja;;MANTENIMIENTO IB.COM;INCIDENT;13/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;16;MANDOS;
INC000000991251;IBERIA;IBERIA;12/02/2018 18:00;;Pending;Peticiones entre MAD_SHA en lugar de dar Flex Pricer, muestra estándar;MTO_TERCEROS;Application Tower;Ib.com;Baja;"2/27/18 4:37:40 PM, NIIT.RGAUTAM, updated the IR. Asked about updates. 2/23/18 12:06:13 PM, NIIT.RGAUTAM, Following are the progress on the IR: Answer acknowledged Asked question Hello Rahul, Thanks a lot for your inputs, I checked and in the provided data it seems that only Warnings are raised, could you pleae check if these warning are blocking your flow? Kind regards Emmanuel 23Feb18 06:35R. Jha Iberia.com Developement & Maintainance Hi Team, We have checked the flow and we are getting error '5003'. ""La clase de pasaje solicitada esta llena o no esta disponible en al menos una de las opciones listadas a continuacion. (5003)"" we cant proceed further. [2018/02/14] LEDA.lnavio: Informamos del Top10 OD con error 5003, destaca MADSHA aunque le sigue BUEMAD, adjuntamos Excel con la información de JSeesionID 2/13/18 4:15:25 PM, NIIT.RGAUTAM, Mail sent to business. Mail attached. 2/13/18 4:02:58 PM, NIIT.RGAUTAM, IR raised for this issue. Reference number for IR is 14705564.";MANTENIMIENTO IB.COM;INCIDENT;27/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;17;MANDOS;
INC000000991229;IBERIA;IBERIA;13/02/2018 07:48;;In Progress;AGP - T-3 Pl 3 Oficina Personal * C280/A0ED022021691 - Mala calidad;Soporte KONICA/MINOLTA Delegaciones;KONICA;EUC;Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;13/02/2018;PRINTING FAILURE;;16;AGP AEROPUERTO;PRODUCCION RAMPA NO CARGA (AHARS0NM)
INC000000991179;IBERIA;IBERIA;12/02/2018 21:59;;Pending;Problemas con IBLEARNING-ELEARNING;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;;Unidad Control del Servicio;INCIDENT;26/02/2018;COMMUNICATIONS FAILURE;CONFIGURATION ERROR;17;SIN IDENTIFICAR;
INC000000991161;IBERIA;IBERIA;12/02/2018 18:09;;Pending;Open incidence - Error in the IB-WEEKLY-MFLS-20180211090005.dat file;NIIT_MTO_GESING;Application Tower;REVENUE MANAGEMENT;Media;Issue:-BI team has received the value of KMS 0 in IB-WEEKLY-MFLS-20180211090005.dat file. Impact:- BI Team was unable to load this file into database of British Airways. Analysis:-We did back tracking and investigate, there is PLSQL procedure CARGA_CIUDADES_DISTANCIA which has not run before generating this file and master tables was not updated. Resolution:-We Rerun the CARGA_CIUDADES_DISTANCIA procedure with the date of Sunday after the completion of this procedure,regenerate the file and send it to the BI team. Problem ticket required: No, The problem is known, CARGA_CIUDADES_DISTANCIA procedure should be schedule in the same script and should be execute before generating the file. Can this issue is prevented: Yes, Normal change is required to prevent this issue in future.;Mantenimiento Pasaje;INCIDENT;27/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;17;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000991158;IBERIA;IBERIA;12/02/2018 17:41;;Pending;[IB.COM Portal] Unfinished PNRs - Error ArrayIndexOutOfBoundsException;AM_MTO_IBCOM;Application Tower;Ib.com;Baja;;MANTENIMIENTO IB.COM;INCIDENT;15/02/2018;SOFTWARE FAILURE;;17;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG. SOPORTE DE APLICACIO (ASXAG1)
INC000000991153;IBERIA;IBERIA;12/02/2018 17:37;;Pending;SIC011: Caída de reservas entre la toma del 10 de feb a la del 11feb;Aplicaciones BI;Application Tower;BI;Media;Pendiente de comprobación datos por parte de los usuarios.;Mantenimiento BI;INCIDENT;26/02/2018;SOFTWARE FAILURE;;17;NEO-MARTINEZ VILLERGAS 49;BP FINANZAS COMERCIAL Y R (1FIC00)
INC000000991069;IBERIA;IBERIA;12/02/2018 17:14;;Assigned;Escalado Job: Mail message from CONTROL-M: Ha fallado el job F49O601S en zlc , avisar en horario la;USCIBMAM;Application Tower;Cobol Domain;Baja;;Mantenimiento COBOL;INCIDENT;12/02/2018;PROCESS FAILURE;BATCH;17;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000991054;IBERIA;IBERIA;12/02/2018 16:35;;Assigned;NDC-IMPOSIBILIDAD DE EMITIR EMD EQUIPAJE-78225873-5187;NDC - RESIBER ELS - GARANTIA;Delivery;Delivery;Baja;;Mantenimiento Pasaje;INCIDENT;12/02/2018;SOFTWARE FAILURE;;17;SIN IDENTIFICAR;
INC000000990978;IBERIA;IBERIA;12/02/2018 15:59;;Pending;Monitor no funciona;IAG SITA Support;EUC;EUC;Media;Se resuelve la incidencia al no obtener respuesta del usuario tras 5 días intentando localizarlo.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;HARDWARE FAILURE;;17;TERMINAL T4;LABORATORIO GAUDI (AHMH00LG)
INC000000990944;IBERIA;IBERIA;12/02/2018 16:02;;Pending;Monitor no funciona;IAG SITA Support;EUC;EUC;Media;Se resuelve la incidencia al no obtener respuesta del usuario tras 5 días intentando localizarlo.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;HARDWARE FAILURE;;17;TERMINAL T4;LABORATORIO GAUDI (AHMH00LG)
INC000000990868;IBERIA;IBERIA;12/02/2018 14:12;;Assigned;PAGOS GASTOS DE VIAJE;ELS_RRHH_CORP_COMUN;Delivery;Delivery;Media;;Mantenimiento Corporativa y RRHH;INCIDENT;26/02/2018;SOFTWARE FAILURE;;17;DESCONOCIDO;ADMINISTRACIÓN INTERNACIO (3KEFAI)
INC000000990805;IBERIA;IBERIA;12/02/2018 13:27;;Assigned;TRANSACCIONES RECHAZADAS;NDC - RESIBER ELS - GARANTIA;Delivery;Delivery;Baja;;Mantenimiento Pasaje;INCIDENT;19/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;17;EDIF.110 - ALMACENES GENERALES;RESP. CTROL ING Y GEST. A (3KEMI0)
INC000000990770;IBERIA;IBERIA;12/02/2018 12:42;;Assigned;error al cancelar una reserva con PNR: NV2K8;NDC - RESIBER ELS - GARANTIA;Delivery;Delivery;Baja;;Mantenimiento Pasaje;INCIDENT;12/02/2018;SOFTWARE FAILURE;;17;SIN IDENTIFICAR;
INC000000990704;IBERIA;IBERIA;12/02/2018 13:57;;In Progress;Fallo Software: problemas para instalar la nueva aplicación ARIBA en mi PC;PROCUREMENT-SUPPORT-ELS;Delivery;Delivery;Media;;Mantenimiento Financiero;INCIDENT;21/02/2018;SOFTWARE FAILURE;;17;TERMINAL T4;DESPACHO VUELOS_HOJAS CAR (AVCC00HC)
INC000000990696;IBERIA;IBERIA;12/02/2018 14:08;;Assigned;Customers First: Salesforce muy lento en sala VIP Dalí;Soporte Externo Salesforce Service;Delivery;Delivery;Alta;;Mantenimiento Comercial y CRM;INCIDENT;14/02/2018;ACCESS FAILURE;;17;SIN IDENTIFICAR (MADRID BARAJAS);PREMIUM HUB MAD BJS (BCLTP0BJ)
INC000000990688;IBERIA;IBERIA;12/02/2018 13:01;;Pending;[COM042]NDC-ERROR INFORMACION EQUIPAJE-VIAJES AGADIR-JJB8W-5300;IBIS_NDC_GAR;Delivery;Delivery;Baja;;MANTENIMIENTO IB.COM;INCIDENT;28/02/2018;SOFTWARE FAILURE;;17;SIN IDENTIFICAR;
INC000000990671;IBERIA;IBERIA;12/02/2018 12:13;;Pending;falta de conexion Internet Jefe de escala de IBIZa;IAG SITA Support;EUC;EUC;Media;"Cordialmente, Mohananand S TCS-IAG EUC Services From: TCS.Senthilkumar S, Mohananand Sent: miércoles, 14 de febrero de 2018 12:02 To: TCS.Muthukannaiah, Maheshwaran <TCS.mmuthukannai@iberia.es>; Aranda Ortega, Francisco Javier <fjaranda@iberia.es>; Jefe Escala Ibiza <ibzkz@iberia.es> Cc: IAGOffshore-O365Desktop <IAGOffshore-O365Desktop@iberia.es> Subject: RE: INC000000990671-falta de conexion Internet Jefe de escala de IBIZa Hola Francisco, Somos del equipo de soporte remoto de Iberia EUC, contactamos con ustedes por la INC000000990671-falta de conexion Internet Jefe de escala de IBIZa. Hemos intentado comunicarnos contigo al teléfono (635 558 875 y 971 809 342) pero no hemos logrado comunicarnos. Por favor indícanos un número de teléfono alternativo y/o horario en el que te encuentres disponible para atender nuestra llamada. Si por el contrario ya fue resuelto, responde este correo confirmando que podemos proceder a cerrar el ticket Cordialmente, Mohananand S TCS-IAG EUC Services From: TCS.Muthukannaiah, Maheshwaran Sent: martes, 13 de febrero de 2018 11:27 To: Aranda Ortega, Francisco Javier <fjaranda@iberia.es>; Jefe Escala Ibiza <ibzkz@iberia.es> Cc: IAGOffshore-O365Desktop <IAGOffshore-O365Desktop@iberia.es> Subject: INC000000990671-falta de conexion Internet Jefe de escala de IBIZa Hola Francisco, Somos del equipo de soporte remoto de Iberia EUC, contactamos con ustedes por la INC000000990671-falta de conexion Internet Jefe de escala de IBIZa. Hemos intentado comunicarnos contigo al teléfono (635 558 875 y 971 809 342) pero no hemos logrado comunicarnos. Por favor indícanos un número de teléfono alternativo y/o horario en el que te encuentres disponible para atender nuestra llamada. Si por el contrario ya fue resuelto, responde este correo confirmando que podemos proceder a cerrar el ticket Cordialmente, Maheswaran TCS-IAG EUC Services";Unidad de Instalaciones y Telecomunicaciones;INCIDENT;28/02/2018;SOFTWARE FAILURE;;17;IBZ AEROPUERTO;MANAGER AEROPUERTO IBIZA (AHAKI0)
INC000000990670;IBERIA;IBERIA;12/02/2018 12:04;;Assigned;LINUX_sun - In the last 3600 seconds there are more than 50 traces with elapsed time over 60 seconds;SERVICIOS_CKI_GAR;Delivery;Delivery;Media;;MANTENIMIENTO IB.COM;INCIDENT;12/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;17;MANDOS;
INC000000990653;IBERIA;IBERIA;12/02/2018 11:33;;Pending;PTR001 - (CRQ108608) // PUJAS: Imposibilidad de pujar;Flight OPS IB;Application Tower;FLIGHT OPERATIONS;Baja;;Mantenimiento Operaciones;INCIDENT;22/02/2018;SOFTWARE FAILURE;;17;SIN IDENTIFICAR (VUELO);FLOTA A340 (AVVIL0A0)
INC000000990607;IBERIA;IBERIA;12/02/2018 11:14;;Assigned;Problema al acceder a Ariba;PROCUREMENT-SUPPORT-ELS;Delivery;Delivery;Media;;Mantenimiento Financiero;INCIDENT;21/02/2018;SOFTWARE FAILURE;;17;OVD AEROPUERTO;PASAJEROS OVIEDO (AHAYV0PA)
INC000000990605;IBERIA;IBERIA;12/02/2018 10:00;;Assigned;Mail message from CONTROL-M: Ha fallado el job E40O06 en zlc , avisar en horario laboral a USCIBMAM;USCIBMAM;Application Tower;Cobol Domain;Baja;;Mantenimiento COBOL;INCIDENT;12/02/2018;PROCESS FAILURE;BATCH;17;MANDOS;U.OPERACIONES ORDENADORES (ASXA00)
INC000000990604;IBERIA;IBERIA;12/02/2018 10:23;;In Progress;Fallo Software: Problemas con proxi para ingresar al portal nuevo de Ariba;PROCUREMENT-SUPPORT-ELS;Delivery;Delivery;Media;;Mantenimiento Financiero;INCIDENT;21/02/2018;SOFTWARE FAILURE;;17;BIO AEROPUERTO;PERSONAL BILBAO (AHAIP0EP)
INC000000990596;IBERIA;IBERIA;12/02/2018 12:47;;Pending;Fallo Peoplesoft:Informe monitores. Faltan campos;PeopleSoft Apps Support;Application Tower;RRHH;Baja;;Mantenimiento Corporativa y RRHH;INCIDENT;23/02/2018;DATA ISSUE;;17;NEO-MARTINEZ VILLERGAS 49;MNG. FOR Y GEST. DEL CONO (3HRS00)
INC000000990548;IBERIA;IBERIA;12/02/2018 11:26;;Pending;[COM042] NDC-ERROR INFORMACION EQUIPAJE-HSYL7-IAG7 VIAJES-5300;IBIS_NDC_GAR;Delivery;Delivery;Media;;MANTENIMIENTO IB.COM;INCIDENT;28/02/2018;SOFTWARE FAILURE;;17;SIN IDENTIFICAR;
INC000000990546;IBERIA EXPRESS;IBERIA EXPRESS;12/02/2018 11:35;;In Progress;[DUB] sin cobro en la bap;CKI;Application Tower;PSS;Media;;Mantenimiento Pasaje;INCIDENT;20/02/2018;SOFTWARE FAILURE;;17;MADRID / ALCAÑIZ;
INC000000990535;IBERIA;IBERIA;12/02/2018 11:03;;Pending;INCIDENCIA NOMINA PEOPLE SOFT;PeopleSoft Apps Support;Application Tower;RRHH;Baja;Esta pendiente de subirse el cambio.;Mantenimiento Corporativa y RRHH;INCIDENT;14/02/2018;DATA ISSUE;;17;PMI AEROPUERTO;MNG. GEST.R.H.BALEARES (AHAKP0)
INC000000990494;IBERIA;IBERIA;12/02/2018 09:29;;Assigned;[Proyector averiado] No enciende;BT CSR;Network Tower;Network Tower;Media;[BT] Nuestro proveedor nos reportar, que al apersonarse al lugar encontraron la Lampara fundida al proyector. Proveedor generara Oferta para su reemplazo lo antes posible. Añaden que investigación continuará la siguiente semana dado que la sala se encuentra reservada hasta entonces. Seguiremos informando a medida de que dispongamos de mayores actualizaciones.;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;12/02/2018;HARDWARE FAILURE;;17;NEO-MARTINEZ VILLERGAS 49;D. PRODUCCIÓN (AP0000)
INC000000990466;IBERIA;IBERIA;12/02/2018 08:15;;Pending;EXP019: No puedo visualizar 'Mis Carpetas' 12-Feb-2018;Aplicaciones BI;Application Tower;BI;Media;;Mantenimiento BI;INCIDENT;28/02/2018;SOFTWARE FAILURE;;17;DESCONOCIDO;COORD PROYECTOS Y APLICAC (AVF0AA)
